date,open,high,low,close,volume
2015-04-22,14.1667,14.792,14.1127,14.6253,7835744.0
2015-04-23,14.5513,14.7653,14.4767,14.5733,4406083.0
2015-04-24,14.7,14.72,14.534,14.5613,2411026.0
2015-04-27,14.8373,15.9167,14.8,15.4367,11650179.0
2015-04-28,15.65,15.7,15.202,15.3653,6068308.0
2015-04-29,15.3367,15.6647,15.1753,15.4967,3928693.0
2015-04-30,15.3593,15.526,15.0113,15.07,3877382.0
2015-05-01,15.3293,15.4513,14.6933,15.064,5256679.0
2015-05-04,15.212,15.6487,15.1407,15.3747,4425466.0
2015-05-05,15.8507,15.9667,15.2753,15.524,5771886.0
2015-05-06,15.6067,15.6313,15.2133,15.362,4106368.0
2015-05-07,14.7333,15.832,14.6833,15.7867,9429855.0
2015-05-08,15.7327,15.894,15.58,15.778,4656193.0
2015-05-11,15.7527,16.192,15.6873,15.966,5650021.0
2015-05-12,16.0073,16.4233,15.8793,16.316,6308212.0
2015-05-13,16.5073,16.5533,16.15,16.212,5391878.0
2015-05-14,16.3213,16.326,16.0833,16.2733,2839009.0
2015-05-15,16.262,16.6267,16.1667,16.5893,4517929.0
2015-05-18,16.4667,16.66,16.4,16.5833,3330458.0
2015-05-19,16.562,16.7333,16.41,16.476,3662046.0
2015-05-20,16.4753,16.516,16.0913,16.29,3744838.0
2015-05-21,16.202,16.4413,16.1567,16.3747,1965832.0
2015-05-22,16.3587,16.5733,16.334,16.5153,2213995.0
2015-05-26,16.512,16.8,16.4333,16.4967,3481157.0
2015-05-27,16.5673,16.6333,16.37,16.4953,3401267.0
2015-05-28,16.4687,16.7867,16.3367,16.7633,3641083.0
2015-05-29,16.7333,16.8573,16.6287,16.712,3751223.0
2015-06-01,16.7607,16.7733,16.498,16.63,2500957.0
2015-06-02,16.5947,16.6267,16.42,16.5567,2125744.0
2015-06-03,16.5467,16.7147,16.4673,16.5993,1774350.0
2015-06-04,16.5,16.62,16.3807,16.3947,2418974.0
2015-06-05,16.4,16.6467,16.3787,16.6093,3015833.0
2015-06-08,16.7233,17.25,16.6873,17.086,4997655.0
2015-06-09,17.0267,17.1827,16.9427,17.0667,2579552.0
2015-06-10,16.7933,16.9333,16.5667,16.7133,3449873.0
2015-06-11,16.884,16.958,16.6953,16.7627,2038211.0
2015-06-12,16.6807,16.8973,16.6807,16.7127,1415058.0
2015-06-15,16.6467,16.752,16.4007,16.692,2169499.0
2015-06-16,16.6753,16.896,16.606,16.8747,1979208.0
2015-06-17,16.8113,17.624,16.8013,17.3607,5481742.0
2015-06-18,17.4667,17.564,17.3347,17.46,2777793.0
2015-06-19,17.4933,17.5867,17.34,17.4847,2432546.0
2015-06-22,17.4767,17.6267,17.046,17.3193,4555525.0
2015-06-23,17.3547,17.8667,17.238,17.8447,3861223.0
2015-06-24,17.7987,17.8233,17.5813,17.678,2409082.0
2015-06-25,17.7633,18.094,17.6833,17.9193,2840989.0
2015-06-26,17.926,17.9407,17.7333,17.806,3447133.0
2015-06-29,17.4633,17.73,17.38,17.4713,3468500.0
2015-06-30,17.6533,18.0613,17.6,17.8847,3076288.0
2015-07-01,18.074,18.1747,17.8567,17.9427,2099404.0
2015-07-02,18.6793,18.83,18.2207,18.6673,7113904.0
2015-07-06,18.592,18.7793,18.42,18.6473,4102123.0
2015-07-07,18.3333,18.3467,17.3847,17.864,6087329.0
2015-07-08,17.288,17.3867,16.954,16.9973,6207153.0
2015-07-09,17.272,17.53,17.1193,17.1947,3324933.0
2015-07-10,17.4813,17.5333,17.188,17.27,2603011.0
2015-07-13,17.4833,17.5033,17.07,17.4773,2948814.0
2015-07-14,17.4733,17.7327,17.3673,17.7133,1901890.0
2015-07-15,17.7827,17.8327,17.472,17.5427,1999642.0
2015-07-16,17.6147,17.8133,17.544,17.7773,1580448.0
2015-07-17,18.1667,18.3693,17.8833,18.308,4981460.0
2015-07-20,18.3333,19.11,18.1693,18.8173,4965149.0
2015-07-21,18.0033,18.2333,17.77,17.7847,6068460.0
2015-07-22,17.418,17.9627,17.3907,17.858,3092060.0
2015-07-23,17.9767,17.9933,17.6847,17.8133,2211681.0
2015-07-24,17.8253,18.0727,17.5947,17.6913,2822837.0
2015-07-27,17.4953,17.6287,16.7193,16.8673,4682437.0
2015-07-28,17.05,17.6933,16.7887,17.6547,3868030.0
2015-07-29,17.618,17.8593,17.4667,17.588,2779623.0
2015-07-30,17.5127,17.796,17.474,17.786,2027057.0
2015-07-31,17.84,17.9573,17.6747,17.7433,2211789.0
2015-08-03,17.7527,17.7807,17.138,17.3327,2546025.0
2015-08-04,17.334,17.7813,17.2227,17.752,2327848.0
2015-08-05,17.572,18.0667,17.36,18.0087,4828750.0
2015-08-06,16.636,17.0,15.7413,16.4087,14611397.0
2015-08-07,16.2387,16.2487,15.8927,16.1667,5042931.0
2015-08-10,15.8767,16.198,15.7367,16.076,4174084.0
2015-08-11,15.81,15.9533,15.6293,15.8247,4251905.0
2015-08-12,15.6667,15.9847,15.516,15.878,3722379.0
2015-08-13,15.9907,16.432,15.9413,16.1673,4590165.0
2015-08-14,16.4827,16.5287,16.118,16.21,4351577.0
2015-08-17,17.0373,17.106,16.7007,17.0013,7158027.0
2015-08-18,17.0253,17.3967,16.904,17.3813,4177576.0
2015-08-19,17.3553,17.3767,17.0013,17.0167,3596014.0
2015-08-20,16.804,16.9707,16.1267,16.1513,4883457.0
2015-08-21,15.7333,16.2533,15.3673,15.3847,6561164.0
2015-08-24,13.5193,15.4267,13.0,14.5973,9559720.0
2015-08-25,15.368,15.3933,14.608,14.6687,4285627.0
2015-08-26,15.1953,15.2,14.3673,14.9893,4853980.0
2015-08-27,15.4,16.3167,15.3873,16.1993,7637540.0
2015-08-28,16.124,16.7633,16.1047,16.5593,5493834.0
2015-08-31,16.3747,16.9967,16.3673,16.5987,4679626.0
2015-09-01,16.0227,16.4,15.798,15.9087,5435577.0
2015-09-02,16.3533,16.5253,15.9853,16.5127,4580928.0
2015-09-03,16.804,16.8053,16.3333,16.3713,4129417.0
2015-09-04,16.0593,16.2727,15.88,16.1287,3680562.0
2015-09-08,16.3367,16.6107,16.27,16.5447,3114983.0
2015-09-09,16.8033,16.95,16.5533,16.594,3376095.0
2015-09-10,16.482,16.7147,16.3553,16.5587,2704967.0
2015-09-11,16.5093,16.6827,16.3153,16.6827,2340489.0
2015-09-14,16.74,16.95,16.6447,16.8793,2876747.0
2015-09-15,16.85,16.9733,16.6333,16.9047,2929051.0
2015-09-16,16.8693,17.5253,16.8587,17.4833,4401741.0
2015-09-17,17.5973,17.7,17.3793,17.458,3574379.0
2015-09-18,17.1973,17.588,17.1667,17.3747,3718788.0
2015-09-21,17.5987,18.1047,17.0533,17.6133,6103436.0
2015-09-22,17.2687,17.51,17.058,17.396,3656937.0
2015-09-23,17.4633,17.472,17.172,17.404,2594257.0
2015-09-24,17.302,17.5633,17.0807,17.5413,3440962.0
2015-09-25,17.774,17.794,17.0767,17.1347,3763355.0
